index,index,Make,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
208,1285,Honda,2017,regular unleaded,189.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,32,23,2202,25415
209,1286,Honda,2017,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,34,26,2202,24875
210,1287,Oldsmobile,1996,regular unleaded,150.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,30,20,26,2000
211,1288,Oldsmobile,1996,regular unleaded,150.0,4.0,MANUAL,front wheel drive,2.0,Midsize,Coupe,30,20,26,2000
212,1289,Oldsmobile,1997,regular unleaded,150.0,4.0,UNKNOWN,front wheel drive,2.0,Midsize,Coupe,29,19,26,2000
213,1290,Oldsmobile,1997,regular unleaded,150.0,4.0,UNKNOWN,front wheel drive,4.0,Midsize,Sedan,29,19,26,2000
214,1291,Oldsmobile,1998,regular unleaded,150.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,27,18,26,2000
215,1300,Suzuki,2005,regular unleaded,155.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,Sedan,26,21,481,17049
216,1301,Suzuki,2005,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,28,22,481,16349
217,1302,Suzuki,2005,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,28,22,481,15949
218,1303,Suzuki,2005,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,28,22,481,13449
219,1304,Suzuki,2005,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,28,22,481,15449
220,1305,Suzuki,2005,regular unleaded,155.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,Wagon,26,21,481,17349
221,1306,Suzuki,2005,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,28,22,481,15649
222,1307,Suzuki,2005,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,26,21,481,16849
223,1308,Suzuki,2005,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,28,22,481,15149
224,1309,Suzuki,2005,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,28,22,481,16049
225,1310,Suzuki,2005,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,26,21,481,16549
226,1311,Suzuki,2005,regular unleaded,155.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,Wagon,26,21,481,17849
227,1312,Suzuki,2005,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,28,22,481,14349
228,1313,Suzuki,2005,regular unleaded,155.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,Sedan,26,21,481,17549
229,1314,Suzuki,2006,regular unleaded,155.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,Wagon,26,21,481,16599
230,1315,Suzuki,2006,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,28,22,481,15499
231,1316,Suzuki,2006,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,28,22,481,15999
232,1317,Suzuki,2006,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,28,22,481,14099
233,1318,Suzuki,2006,regular unleaded,155.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,Sedan,26,21,481,16099
234,1319,Suzuki,2006,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,28,22,481,15299
235,1320,Suzuki,2006,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,28,22,481,14599
236,1321,Suzuki,2006,regular unleaded,155.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,Sedan,26,21,481,16999
237,1322,Suzuki,2006,regular unleaded,155.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,Wagon,26,21,481,17099
238,1323,Suzuki,2006,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,28,22,481,14999
239,1324,Suzuki,2006,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,28,22,481,16199
240,1325,Suzuki,2006,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,28,22,481,15099
241,1326,Suzuki,2007,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,28,22,481,14299
242,1327,Suzuki,2007,regular unleaded,155.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,Sedan,26,21,481,16299
243,1328,Suzuki,2007,regular unleaded,155.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,Sedan,26,21,481,17199
244,1329,Suzuki,2007,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,28,22,481,15299
245,1330,Suzuki,2007,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,28,22,481,16199
246,1331,Ford,1995,regular unleaded,135.0,6.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Cargo Minivan,22,16,5657,2000
247,1332,Ford,1995,regular unleaded,135.0,6.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Minivan,22,15,5657,2000
248,1333,Ford,1995,regular unleaded,155.0,6.0,AUTOMATIC,all wheel drive,3.0,Large,Passenger Minivan,18,14,5657,2000
249,1334,Ford,1995,regular unleaded,135.0,6.0,AUTOMATIC,rear wheel drive,3.0,Large,Passenger Minivan,22,15,5657,2000
250,1335,Ford,1996,regular unleaded,140.0,6.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Minivan,21,15,5657,2000
251,1336,Ford,1996,regular unleaded,155.0,6.0,AUTOMATIC,all wheel drive,3.0,Large,Passenger Minivan,19,13,5657,2000
252,1337,Ford,1996,regular unleaded,140.0,6.0,AUTOMATIC,rear wheel drive,3.0,Large,Passenger Minivan,21,15,5657,2000
253,1338,Ford,1996,regular unleaded,140.0,6.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Cargo Minivan,22,16,5657,2000
254,1339,Ford,1997,regular unleaded,140.0,6.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Cargo Minivan,21,15,5657,2000
255,1340,Ford,1997,regular unleaded,140.0,6.0,AUTOMATIC,rear wheel drive,3.0,Large,Passenger Minivan,22,15,5657,2000
256,1341,Ford,1997,regular unleaded,152.0,6.0,AUTOMATIC,all wheel drive,3.0,Large,Passenger Minivan,17,13,5657,2000
257,1342,Ford,1997,regular unleaded,140.0,6.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Minivan,22,15,5657,2000
258,1343,Oldsmobile,2002,regular unleaded,170.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,27,18,26,22395
259,1344,Oldsmobile,2002,regular unleaded,170.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,27,18,26,21080
260,1345,Oldsmobile,2002,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,30,21,26,19605
261,1346,Oldsmobile,2002,regular unleaded,170.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,27,18,26,21080
262,1347,Oldsmobile,2002,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,30,21,26,17805
263,1348,Oldsmobile,2002,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,30,21,26,17805
264,1349,Oldsmobile,2002,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,30,21,26,19855
265,1350,Oldsmobile,2002,regular unleaded,170.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,27,18,26,22145
266,1351,Oldsmobile,2003,regular unleaded,170.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,27,18,26,21585
267,1352,Oldsmobile,2003,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,30,21,26,18085
268,1353,Oldsmobile,2003,regular unleaded,170.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,27,18,26,21585
269,1354,Oldsmobile,2003,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,30,21,26,20035
270,1355,Oldsmobile,2003,regular unleaded,170.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,27,18,26,22935
271,1356,Oldsmobile,2003,regular unleaded,170.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,27,18,26,22685
272,1357,Oldsmobile,2003,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,30,21,26,18085
273,1358,Oldsmobile,2003,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,30,21,26,20035
274,1359,Oldsmobile,2004,regular unleaded,170.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,27,18,26,23335
275,1360,Oldsmobile,2004,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,31,21,26,18485
276,1361,Oldsmobile,2004,regular unleaded,170.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,27,18,26,21985
277,1362,Oldsmobile,2004,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,31,21,26,20435
278,1363,Oldsmobile,2004,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,31,21,26,18485
279,1364,Oldsmobile,2004,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,31,21,26,20435
280,1365,Oldsmobile,2004,regular unleaded,170.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,27,18,26,23085
281,1366,Oldsmobile,2004,regular unleaded,170.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,27,18,26,21985
282,1402,Nissan,2015,regular unleaded,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,38,27,2009,22560
283,1403,Nissan,2015,regular unleaded,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,38,27,2009,28150
284,1405,Nissan,2015,regular unleaded,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,38,27,2009,22300
285,1409,Nissan,2015,regular unleaded,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,38,27,2009,24720
286,1412,Nissan,2016,regular unleaded,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,39,27,2009,22500
287,1413,Nissan,2016,regular unleaded,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,39,27,2009,22900
288,1414,Nissan,2016,regular unleaded,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,37,27,2009,24470
289,1415,Nissan,2016,regular unleaded,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,39,27,2009,25460
290,1416,Nissan,2016,regular unleaded,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,39,27,2009,28570
291,1419,Nissan,2017,regular unleaded,179.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,39,27,2009,25460
292,1420,Nissan,2017,regular unleaded,179.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,39,27,2009,22500
293,1422,Nissan,2017,regular unleaded,179.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,39,27,2009,22900
294,1424,Nissan,2017,regular unleaded,179.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,37,26,2009,24470
295,1425,Nissan,2017,regular unleaded,179.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,39,27,2009,28570
296,1426,Kia,2007,regular unleaded,264.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,24,17,1720,25495
297,1427,Kia,2008,regular unleaded,264.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,24,17,1720,25495
298,1428,Kia,2009,regular unleaded,264.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,24,17,1720,26045
299,1438,Nissan,2015,regular unleaded,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,19,13,2009,50780
300,1439,Nissan,2015,regular unleaded,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,18,12,2009,53680
301,1440,Nissan,2015,regular unleaded,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,18,12,2009,43810
302,1441,Nissan,2015,regular unleaded,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,18,12,2009,46500
303,1442,Nissan,2015,regular unleaded,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,19,13,2009,49880
304,1443,Nissan,2015,regular unleaded,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,19,13,2009,43600
305,1444,Nissan,2015,regular unleaded,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,19,13,2009,38510
306,1445,Nissan,2015,regular unleaded,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,18,12,2009,52780
307,1446,Nissan,2017,regular unleaded,390.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,19,14,2009,49650
308,1447,Nissan,2017,regular unleaded,390.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,19,14,2009,57590
309,1448,Nissan,2017,regular unleaded,390.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,18,13,2009,60490
310,1449,Nissan,2017,regular unleaded,390.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,18,13,2009,52550
311,1450,Nissan,2017,regular unleaded,390.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,19,14,2009,44900
312,1451,Nissan,2017,regular unleaded,390.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,18,13,2009,47800
313,1464,Chrysler,2008,regular unleaded,302.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,19,14,1013,32905
314,1465,Chrysler,2008,regular unleaded,302.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,17,13,1013,35780
315,1476,Chevrolet,2003,regular unleaded,190.0,6.0,AUTOMATIC,rear wheel drive,3.0,Large,Cargo Minivan,21,15,1385,22050
316,1477,Chevrolet,2003,regular unleaded,190.0,6.0,AUTOMATIC,all wheel drive,3.0,Large,Cargo Minivan,18,14,1385,24450
317,1478,Chevrolet,2004,regular unleaded,190.0,6.0,AUTOMATIC,all wheel drive,3.0,Large,Cargo Minivan,18,14,1385,25195
318,1479,Chevrolet,2004,regular unleaded,190.0,6.0,AUTOMATIC,rear wheel drive,3.0,Large,Cargo Minivan,19,14,1385,22695
319,1480,Chevrolet,2005,regular unleaded,190.0,6.0,AUTOMATIC,rear wheel drive,3.0,Large,Cargo Minivan,20,15,1385,22930
320,1481,Chevrolet,2005,regular unleaded,190.0,6.0,AUTOMATIC,all wheel drive,3.0,Large,Cargo Minivan,18,14,1385,25430
321,1482,Chevrolet,2003,regular unleaded,190.0,6.0,AUTOMATIC,all wheel drive,3.0,Large,Passenger Minivan,16,12,1385,25690
322,1483,Chevrolet,2003,regular unleaded,190.0,6.0,AUTOMATIC,rear wheel drive,3.0,Large,Passenger Minivan,19,14,1385,23690
323,1484,Chevrolet,2004,regular unleaded,190.0,6.0,AUTOMATIC,all wheel drive,3.0,Large,Passenger Minivan,16,12,1385,26195
324,1485,Chevrolet,2004,regular unleaded,190.0,6.0,AUTOMATIC,rear wheel drive,3.0,Large,Passenger Minivan,19,14,1385,24195
325,1486,Chevrolet,2005,regular unleaded,190.0,6.0,AUTOMATIC,rear wheel drive,3.0,Large,Passenger Minivan,20,14,1385,24430
326,1487,Chevrolet,2005,regular unleaded,190.0,6.0,AUTOMATIC,all wheel drive,3.0,Large,Passenger Minivan,16,12,1385,26430
327,1567,Oldsmobile,2001,regular unleaded,215.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,25,17,26,30619
328,1568,Oldsmobile,2002,regular unleaded,215.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,25,16,26,31615
329,1596,Toyota,2015,regular unleaded,268.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,31,21,2031,32285
330,1599,Toyota,2015,regular unleaded,268.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,31,21,2031,34140
331,1601,Toyota,2016,regular unleaded,268.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,31,21,2031,35850
332,1603,Toyota,2016,regular unleaded,268.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,31,21,2031,32650
333,1604,Toyota,2016,regular unleaded,268.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,31,21,2031,34400
334,1607,Toyota,2017,regular unleaded,268.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,30,21,2031,33250
335,1608,Toyota,2017,regular unleaded,268.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,30,21,2031,36450
336,1609,Toyota,2017,regular unleaded,268.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,30,21,2031,35000
337,1611,Dodge,2012,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,31,20,1851,21495
338,1633,Chevrolet,2009,regular unleaded,107.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,34,27,1385,15365
339,1635,Chevrolet,2009,regular unleaded,107.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,34,27,1385,11965
340,1636,Chevrolet,2009,regular unleaded,107.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,34,27,1385,14100
341,1639,Chevrolet,2010,regular unleaded,108.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,35,27,1385,11965
342,1640,Chevrolet,2010,regular unleaded,108.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,35,27,1385,14100
343,1642,Chevrolet,2010,regular unleaded,108.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,35,27,1385,15365
344,1646,Chevrolet,2011,regular unleaded,108.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,35,27,1385,11965
345,1648,Chevrolet,2011,regular unleaded,108.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,35,27,1385,15365
346,1649,Chevrolet,2011,regular unleaded,108.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,35,27,1385,14100
347,1660,Nissan,1990,regular unleaded,138.0,4.0,MANUAL,front wheel drive,3.0,Compact,Passenger Minivan,24,19,2009,2000
348,1661,Nissan,1990,regular unleaded,138.0,4.0,MANUAL,four wheel drive,3.0,Compact,Passenger Minivan,22,17,2009,2000
349,1662,Nissan,1990,regular unleaded,138.0,4.0,AUTOMATIC,four wheel drive,3.0,Compact,Passenger Minivan,20,16,2009,2000
350,1663,Nissan,1990,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,3.0,Compact,Passenger Minivan,22,18,2009,2000
351,1683,Mazda,1998,regular unleaded,119.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,24,19,586,2179
352,1684,Mazda,1998,regular unleaded,160.0,6.0,MANUAL,four wheel drive,2.0,Compact,Extended Cab Pickup,19,14,586,3323
353,1685,Mazda,1998,regular unleaded,160.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Extended Cab Pickup,20,15,586,2915
354,1686,Mazda,1998,regular unleaded,150.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Extended Cab Pickup,21,15,586,2756
355,1687,Mazda,1998,regular unleaded,119.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Extended Cab Pickup,24,19,586,2692
356,1688,Mazda,1998,regular unleaded,150.0,6.0,MANUAL,four wheel drive,2.0,Compact,Regular Cab Pickup,20,15,586,2930
357,1689,Mazda,1998,regular unleaded,119.0,4.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,24,19,586,2717
358,1690,Mazda,1998,regular unleaded,150.0,6.0,MANUAL,four wheel drive,2.0,Compact,Extended Cab Pickup,20,15,586,3033
359,1691,Mazda,1998,regular unleaded,150.0,6.0,MANUAL,four wheel drive,2.0,Compact,Regular Cab Pickup,20,15,586,2713
360,1692,Mazda,1998,regular unleaded,119.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,24,19,586,2432
361,1693,Mazda,1999,regular unleaded,160.0,6.0,MANUAL,four wheel drive,2.0,Compact,Extended Cab Pickup,19,15,586,3514
362,1694,Mazda,1999,regular unleaded,160.0,6.0,MANUAL,four wheel drive,4.0,Compact,Extended Cab Pickup,19,15,586,3696
363,1695,Mazda,1999,regular unleaded,119.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,24,19,586,2593
364,1696,Mazda,1999,regular unleaded,160.0,6.0,MANUAL,four wheel drive,4.0,Compact,Extended Cab Pickup,19,15,586,3538
365,1697,Mazda,1999,regular unleaded,160.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,20,16,586,2870
366,1698,Mazda,1999,regular unleaded,119.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,24,19,586,2211
367,1703,Mazda,1999,regular unleaded,160.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Extended Cab Pickup,20,15,586,3221
368,1704,Mazda,1999,regular unleaded,119.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,24,19,586,2493
369,1707,Mazda,1999,regular unleaded,119.0,4.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,24,19,586,2857
370,1708,Mazda,1999,regular unleaded,160.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,20,15,586,3229
371,1709,Mazda,1999,regular unleaded,119.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Extended Cab Pickup,24,19,586,2801
372,1710,Mazda,2000,regular unleaded,119.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,24,20,586,2637
373,1711,Mazda,2000,regular unleaded,119.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Extended Cab Pickup,24,20,586,2961
374,1715,Mazda,2000,regular unleaded,160.0,6.0,MANUAL,four wheel drive,4.0,Compact,Extended Cab Pickup,19,15,586,3768
375,1716,Mazda,2000,regular unleaded,119.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,24,20,586,2350
376,1719,Mazda,2000,regular unleaded,160.0,6.0,MANUAL,four wheel drive,4.0,Compact,Extended Cab Pickup,19,15,586,3928
377,1720,Mazda,2000,regular unleaded,160.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,19,14,586,3579
378,1723,Mazda,2007,regular unleaded,207.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,17,14,586,26590
379,1724,Mazda,2007,regular unleaded,148.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,21,16,586,19675
380,1725,Mazda,2007,regular unleaded,143.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,26,21,586,15535
381,1726,Mazda,2007,regular unleaded,148.0,6.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,21,16,586,19040
382,1727,Mazda,2007,regular unleaded,148.0,6.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,21,16,586,21430
383,1728,Mazda,2007,regular unleaded,207.0,6.0,MANUAL,four wheel drive,4.0,Compact,Extended Cab Pickup,19,15,586,22045
384,1729,Mazda,2008,regular unleaded,207.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,17,14,586,26590
385,1730,Mazda,2008,regular unleaded,207.0,6.0,MANUAL,four wheel drive,4.0,Compact,Extended Cab Pickup,19,15,586,22045
386,1731,Mazda,2008,regular unleaded,143.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,26,21,586,15535
387,1732,Mazda,2009,regular unleaded,143.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,26,21,586,16060
388,1733,Mazda,2009,regular unleaded,207.0,6.0,MANUAL,four wheel drive,4.0,Compact,Extended Cab Pickup,19,15,586,22150
389,1734,Mazda,2001,regular unleaded,150.0,6.0,MANUAL,four wheel drive,2.0,Compact,Extended Cab Pickup,19,15,586,20030
390,1735,Mazda,2001,regular unleaded,150.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,21,15,586,14990
391,1736,Mazda,2001,regular unleaded,150.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Extended Cab Pickup,21,15,586,17225
392,1737,Mazda,2001,regular unleaded,150.0,6.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,21,15,586,18485
393,1738,Mazda,2001,regular unleaded,119.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,24,19,586,14545
394,1739,Mazda,2001,regular unleaded,119.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,24,19,586,12345
395,1740,Mazda,2001,regular unleaded,150.0,6.0,MANUAL,four wheel drive,2.0,Compact,Regular Cab Pickup,19,15,586,18360
396,1741,Mazda,2001,regular unleaded,207.0,6.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,20,16,586,19340
397,1742,Mazda,2001,regular unleaded,150.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Extended Cab Pickup,21,15,586,17545
398,1743,Mazda,2001,regular unleaded,140.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,26,21,586,12495
399,1744,Mazda,2001,regular unleaded,207.0,6.0,MANUAL,four wheel drive,4.0,Compact,Extended Cab Pickup,18,14,586,22085
400,1745,Mazda,2001,regular unleaded,140.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,26,21,586,14695
